"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000188883",0.597126768901061,1.268718914118,2.30251702579119,0.55101391212603,0.581624137697266,0.686802062445502,"KLRG2","346689","killer cell lectin like receptor G2"
"ENSG00000129167",0.597126768901061,1.268718914118,2.30251702579119,0.55101391212603,0.581624137697266,0.686802062445502,"TPH1","7166","tryptophan hydroxylase 1"
"ENSG00000232070",0.597126768901061,1.268718914118,2.30251702579119,0.55101391212603,0.581624137697266,0.686802062445502,"TMEM253","643382","transmembrane protein 253"
"ENSG00000154265",25.4090289473073,-0.19977410700092,0.362788425659371,-0.550662846086747,0.581864818487986,0.686993346718686,"ABCA5","23461","ATP binding cassette subfamily A member 5"
"ENSG00000135454",53.3010262613067,0.133040767559776,0.241610436005871,0.55064164346172,0.581879355888815,0.686993346718686,"B4GALNT1","2583","beta-1,4-N-acetyl-galactosaminyltransferase 1"
"ENSG00000185640",1.42683698823803,-0.87093808892646,1.58213134643052,-0.550484061194667,0.581987406157739,0.687065875677088,"KRT79","338785","keratin 79"
"ENSG00000102287",7.15731998903805,0.360523326903674,0.655296992486858,0.550167833878628,0.582204263695454,0.687266835269811,"GABRE","2564","gamma-aminobutyric acid type A receptor epsilon subunit"
"ENSG00000081803",12.2860042267822,0.27522473016237,0.500625135038563,0.549762109210058,0.58248255061911,0.687540271586132,"CADPS2","93664","calcium dependent secretion activator 2"
"ENSG00000148396",3440.67406688495,0.0247638748926952,0.0450513256455455,0.54968138091057,0.582537929639996,0.687550573158826,"SEC16A","9919","SEC16 homolog A, endoplasmic reticulum export factor"
"ENSG00000111671",54.066400776492,-0.137625356779606,0.250518235071323,-0.549362631188996,0.582756613614713,0.687721086094125,"SPSB2","84727","splA/ryanodine receptor domain and SOCS box containing 2"
"ENSG00000069188",4.38727838306871,0.482543410287461,0.878443521276047,0.549316374473919,0.582788352047805,0.687721086094125,"SDK2","54549","sidekick cell adhesion molecule 2"
"ENSG00000176623",520.344239260148,0.0469897991012793,0.0855500491037167,0.549266769494324,0.582822388744444,0.687721086094125,"RMDN1","51115","regulator of microtubule dynamics 1"
"ENSG00000112679",172.912100145834,-0.0758137618849666,0.138081382294425,-0.54905129587501,0.582970247773031,0.687840486084295,"DUSP22","56940","dual specificity phosphatase 22"
"ENSG00000175820",2.8377244965104,-0.593093548173735,1.08092227454754,-0.54869213276412,0.583216746097801,0.688076241113464,"CCDC168","643677","coiled-coil domain containing 168"
"ENSG00000186417",0.959129768797247,-1.06843528851428,1.94907693994673,-0.5481750189623,0.583571733362895,0.688439942872197,"GLDN","342035","gliomedin"
"ENSG00000147127",3.73218769046028,-0.496314481932969,0.905722263414746,-0.547976462521489,0.583708064742085,0.688545658569621,"RAB41","347517","RAB41, member RAS oncogene family"
"ENSG00000184840",4090.64939143671,-0.0243706025953305,0.044486929186442,-0.547814898465903,0.583819007625083,0.688621411314803,"TMED9","54732","transmembrane p24 trafficking protein 9"
"ENSG00000198835",32.8034446078334,-0.175294469885496,0.320282883272484,-0.547311389526746,0.584164820362658,0.688974161532078,"GJC2","57165","gap junction protein gamma 2"
"ENSG00000176428",67.6681430227537,0.121900487967105,0.222762868515826,0.547220857673796,0.584227008253337,0.688992369979809,"VPS37D","155382","VPS37D, ESCRT-I subunit"
"ENSG00000174013",280.784146132003,0.0664877180856721,0.121726497438039,0.54620579319236,0.584924484393263,0.689759725635134,"FBXO45","200933","F-box protein 45"
"ENSG00000204396",8.90008256842509,-0.322441794554901,0.590508325716515,-0.546041064135132,0.585037710333517,0.68982196379501,"VWA7","80737","von Willebrand factor A domain containing 7"
"ENSG00000187626",63.0596927940298,0.129241309262338,0.236710846056961,0.54598811763462,0.585074105088121,0.68982196379501,"ZKSCAN4","387032","zinc finger with KRAB and SCAN domains 4"
"ENSG00000140368",1.33701823668394,-0.877322480090396,1.60711119158954,-0.54590029904693,0.585134472793992,0.68982196379501,"PSTPIP1","9051","proline-serine-threonine phosphatase interacting protein 1"
"ENSG00000104388",2535.32211428804,-0.0279586206079868,0.0512197133180976,-0.545856639890799,0.5851644857759,0.68982196379501,"RAB2A","5862","RAB2A, member RAS oncogene family"
"ENSG00000105647",0.593997308600279,1.25818425804374,2.3058342890574,0.54565250591276,0.585304824807945,0.689932216909501,"PIK3R2","5296","phosphoinositide-3-kinase regulatory subunit 2"
"ENSG00000187243",24.6440178654587,0.199391215932512,0.365472889824149,0.545570469066669,0.585361228306541,0.689943520695922,"MAGED4B","81557","MAGE family member D4B"
"ENSG00000177873",41.670011523667,-0.147736284119897,0.270905156313198,-0.545343197340611,0.585517499575409,0.690072523689914,"ZNF619","285267","zinc finger protein 619"
"ENSG00000225805",0.619500464315702,1.31942528391554,2.42002407373748,0.54521163579907,0.585607969697629,0.690123961090969,"DEFB131B","100129216","defensin beta 131B"
"ENSG00000273899",32.2178484457323,-0.173378213192936,0.318190562977553,-0.544887980242103,0.585830563556927,0.690331082250099,"NOL12","79159","nucleolar protein 12"
"ENSG00000161664",20.3450637307056,0.217844900629363,0.39990357150369,0.544743573582594,0.585929891792347,0.690392928144836,"ASB16","92591","ankyrin repeat and SOCS box containing 16"
"ENSG00000153832",34.2586695841308,-0.178305048331804,0.327570518404435,-0.544325689626499,0.586217371833776,0.690676443047901,"FBXO36","130888","F-box protein 36"
"ENSG00000159261",1.50376839825244,0.799487355716689,1.46936738991799,0.544103102602073,0.586370525556026,0.69080166312108,"CLDN14","23562","claudin 14"
"ENSG00000101425",2.60556489672237,0.590869455210911,1.08645694462287,0.543849858142346,0.586544796058865,0.690951738815087,"BPI","671","bactericidal permeability increasing protein"
"ENSG00000136709",764.079991110184,-0.0385726858891099,0.0709497993225278,-0.543661662998706,0.586674318337911,0.691049081175202,"WDR33","55339","WD repeat domain 33"
"ENSG00000173113",1042.85947202678,0.0350914963605503,0.0645744347558935,0.543427077499081,0.586835786588072,0.691184034423,"TRMT112","51504","tRNA methyltransferase subunit 11-2"
"ENSG00000152219",295.561217681734,0.0596008925376187,0.109705752953657,0.543279554015696,0.586937339463837,0.69124840251063,"ARL14EP","120534","ADP ribosylation factor like GTPase 14 effector protein"
"ENSG00000182795",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"C1orf116","79098","chromosome 1 open reading frame 116"
"ENSG00000186453",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"FAM228A","653140","family with sequence similarity 228 member A"
"ENSG00000264324",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,NA,NA,NA
"ENSG00000168505",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"GBX2","2637","gastrulation brain homeobox 2"
"ENSG00000204385",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"SLC44A4","80736","solute carrier family 44 member 4"
"ENSG00000137252",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"HCRTR2","3062","hypocretin receptor 2"
"ENSG00000203877",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"RIPPLY2","134701","ripply transcriptional repressor 2"
"ENSG00000147160",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"AWAT2","158835","acyl-CoA wax alcohol acyltransferase 2"
"ENSG00000165349",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"SLC7A3","84889","solute carrier family 7 member 3"
"ENSG00000150783",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"TEX12","56158","testis expressed 12"
"ENSG00000204179",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"PTPN20","26095","protein tyrosine phosphatase, non-receptor type 20"
"ENSG00000180440",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"SERTM1","400120","serine rich and transmembrane domain containing 1"
"ENSG00000186009",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"ATP4B","496","ATPase H+/K+ transporting beta subunit"
"ENSG00000222028",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"PSMB11","122706","proteasome subunit beta 11"
"ENSG00000141738",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"GRB7","2886","growth factor receptor bound protein 7"
"ENSG00000204889",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"KRT40","125115","keratin 40"
"ENSG00000249222",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,"ATP5MGL","267020","ATP synthase membrane subunit g like"
"ENSG00000280170",0.289846774688575,-1.81815789414954,3.34874239821411,-0.542937520401439,0.587172821403658,NA,NA,NA,NA
"ENSG00000110429",468.106451478974,-0.0468522169691818,0.0863368971645695,-0.542667370589833,0.587358843983011,0.69168954395698,"FBXO3","26273","F-box protein 3"
"ENSG00000149806",2154.60801116713,-0.0288632689159721,0.0532677336319247,-0.541852768045562,0.587919936583407,0.692294984449205,"FAU","2197","FAU, ubiquitin like and ribosomal protein S30 fusion"
"ENSG00000076258",2.96084845082863,-0.554435315249567,1.02585961847173,-0.540459245364913,0.588880359572598,0.693370515249737,"FMO4","2329","flavin containing monooxygenase 4"
"ENSG00000165792",215.067674942064,0.0677622240535522,0.125420154807994,0.540281776539741,0.589002723970693,0.693459190436177,"METTL17","64745","methyltransferase like 17"
"ENSG00000136100",437.81038677994,-0.0492144424769445,0.0911110935751001,-0.540158618954327,0.589087647774908,0.693503774495295,"VPS36","51028","vacuolar protein sorting 36 homolog"
"ENSG00000131409",2.68143972772606,0.584742659028136,1.08302305048702,0.539917094807156,0.589254208116975,0.693644450417571,"LRRC4B","94030","leucine rich repeat containing 4B"
"ENSG00000204564",118.802814876221,-0.0896339862267515,0.166105641128781,-0.539620362184199,0.58945887116907,0.693689374360709,"C6orf136","221545","chromosome 6 open reading frame 136"
"ENSG00000081181",29.8058586246678,0.178641915616613,0.331063466576599,0.539600208575958,0.589472772747067,0.693689374360709,"ARG2","384","arginase 2"
"ENSG00000123999",3.59298515842768,-0.55008001375215,1.01947227860858,-0.539573292275216,0.589491339338299,0.693689374360709,"INHA","3623","inhibin alpha subunit"
"ENSG00000177917",201.659299301671,-0.0687960694680228,0.127506597099553,-0.539549098109089,0.589508028458808,0.693689374360709,"ARL6IP6","151188","ADP ribosylation factor like GTPase 6 interacting protein 6"
"ENSG00000187736",2.27655279135863,-0.627880359039089,1.16378054236182,-0.539517835351367,0.589529593811967,0.693689374360709,"NHEJ1","79840","non-homologous end joining factor 1"
"ENSG00000126756",360.138427307252,0.0525773708935536,0.0974721531549623,0.539409146014919,0.589604571599743,0.693689374360709,"UXT","8409","ubiquitously expressed prefoldin like chaperone"
"ENSG00000142513",0.637804574925574,1.21965052004598,2.26119107559804,0.539384103010138,0.589621847782372,0.693689374360709,"ACP4","93650","acid phosphatase 4"
"ENSG00000268182",2.88562868883862,0.593134008693616,1.10165301774066,0.538403652640152,0.590298405214825,0.694374529378794,"SMIM17","147670","small integral membrane protein 17"
"ENSG00000224383",2.70068396283991,0.5955040848164,1.10605950142189,0.538401491105003,0.590299897171807,0.694374529378794,"PRR29","92340","proline rich 29"
"ENSG00000185187",96.5308975757794,0.0980765091883121,0.182184787765331,0.538335337386362,0.590345559310374,0.694374529378794,"SIGIRR","59307","single Ig and TIR domain containing"
"ENSG00000182993",13.585468900063,0.255252166226655,0.474223963082449,0.538252357741517,0.590402837725242,0.694386483312953,"C12orf60","144608","chromosome 12 open reading frame 60"
"ENSG00000179846",2.74426001079942,-0.595570144185947,1.10962750718733,-0.536729794753908,0.591454272139873,0.695515207260592,"NKPD1","284353","NTPase KAP family P-loop domain containing 1"
"ENSG00000172748",29.3102168447354,0.178616448978666,0.332788912417751,0.536725961454053,0.59145692038248,0.695515207260592,"ZNF596","169270","zinc finger protein 596"
"ENSG00000054179",1.51219817311667,0.827432564805404,1.54233900574572,0.53647905014588,0.591627511013692,0.695660304557188,"ENTPD2","954","ectonucleoside triphosphate diphosphohydrolase 2"
"ENSG00000177989",1.98079807507719,-0.658604882906657,1.22902865055555,-0.535874312294471,0.592045418874872,0.696096161418258,"ODF3B","440836","outer dense fiber of sperm tails 3B"
"ENSG00000163520",724.96801254955,0.0413183901726539,0.077159489961161,0.535493303460817,0.592308786964057,0.696350263423442,"FBLN2","2199","fibulin 2"
"ENSG00000116539",1537.30561582192,-0.0306194831993427,0.0571928700936422,-0.535372383816536,0.592392382549253,0.696392991466131,"ASH1L","55870","ASH1 like histone lysine methyltransferase"
"ENSG00000197372",68.5456616693295,0.115200809187027,0.215285233661578,0.535107806641858,0.592575312015823,0.696552476351028,"ZNF675","171392","zinc finger protein 675"
"ENSG00000101144",1.40222842658556,0.844703525812292,1.57934772227234,0.534843286187128,0.592758228158215,0.696657273150091,"BMP7","655","bone morphogenetic protein 7"
"ENSG00000180425",16.8758493645692,-0.232237695832901,0.434267661191137,-0.534780082854672,0.592801937152805,0.696657273150091,"C11orf71","54494","chromosome 11 open reading frame 71"
"ENSG00000182950",2.37263046351429,-0.61846876909214,1.15660631607369,-0.534727124084575,0.592838562539561,0.696657273150091,"ODF3L1","161753","outer dense fiber of sperm tails 3 like 1"
"ENSG00000136875",606.559477202834,-0.0418928267911489,0.0783474822730807,-0.534705463094923,0.592853543211321,0.696657273150091,"PRPF4","9128","pre-mRNA processing factor 4"
"ENSG00000121410",5.51379989769785,0.40323618588421,0.755226919775415,0.533927188405999,0.593391910593598,0.697234312232197,"A1BG","1","alpha-1-B glycoprotein"
"ENSG00000159556",13.5515026010791,-0.252126241676399,0.472498685629708,-0.533601995824359,0.593616927128968,0.697443102042947,"ISL2","64843","ISL LIM homeobox 2"
"ENSG00000153406",240.900278970467,-0.0654787244563078,0.122766036759402,-0.533361882363552,0.593783098352024,0.697582726465694,"NMRAL1","57407","NmrA like redox sensor 1"
"ENSG00000161955",11.5851280458679,-0.275334979461478,0.516332340585713,-0.533251469681612,0.593859516915304,0.697616894651503,"TNFSF13","8741","TNF superfamily member 13"
"ENSG00000133019",0.612139434262387,1.21869335210024,2.28658438559271,0.532975454472172,0.594050571588508,0.697618910284577,"CHRM3","1131","cholinergic receptor muscarinic 3"
"ENSG00000134321",0.612139434262387,1.21869335210024,2.28658438559271,0.532975454472172,0.594050571588508,0.697618910284577,"RSAD2","91543","radical S-adenosyl methionine domain containing 2"
"ENSG00000174844",0.612139434262387,1.21869335210024,2.28658438559271,0.532975454472172,0.594050571588508,0.697618910284577,"DNAH12","201625","dynein axonemal heavy chain 12"
"ENSG00000269881",0.612139434262387,1.21869335210024,2.28658438559271,0.532975454472172,0.594050571588508,0.697618910284577,"FAM234A","83986","family with sequence similarity 234 member A"
"ENSG00000088881",13.4565283573252,0.262278116658571,0.492191875692634,0.532877785293554,0.594118183846351,0.697634526354871,"EBF4","57593","early B cell factor 4"
"ENSG00000171847",1.64342542826724,-0.749878729883636,1.40737856595703,-0.532819490094843,0.59415854083365,0.697634526354871,"FAM90A1","55138","family with sequence similarity 90 member A1"
"ENSG00000108039",1372.61086433769,0.0306425555087636,0.0575254883810111,0.532677885423717,0.594256577076323,0.697694051856197,"XPNPEP1","7511","X-prolyl aminopeptidase 1"
"ENSG00000273542",4.07776021271875,0.47781106024921,0.89823531936984,0.531944190954793,0.59476464939532,0.698234937293948,"HIST1H4K","8362","histone cluster 1 H4 family member k"
